config,shorthand,family,role,featurizer,classifier,description,repeat_seed,fold,acc,classwise,precision_macro,recall_macro,f1_macro,best_substrate,worst_substrate,wall_sec
paper_just_attention_word2vec_sg,w2vSg__JustAttn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),non_recurrent_attention (single attention pass),Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,44,1,0.7621359223300971,,0.774448066803935,0.7673258466679519,0.7624418283972325,alginate=1.00,arabinogalactan=0.50,25.375842809677124
paper_just_attention_word2vec_sg,w2vSg__JustAttn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),non_recurrent_attention (single attention pass),Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,44,2,0.7718446601941747,,0.8051616769883024,0.7522948396632607,0.7617616641924235,alginate=1.00,galactan=0.52,28.613402128219604
paper_just_attention_word2vec_sg,w2vSg__JustAttn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),non_recurrent_attention (single attention pass),Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,44,3,0.7864077669902912,,0.777785786338418,0.6858630952380952,0.7091314935064935,alginate=1.00,fructan=0.00,23.048911094665527
paper_just_attention_word2vec_sg,w2vSg__JustAttn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),non_recurrent_attention (single attention pass),Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,44,4,0.7669902912621359,,0.7694760938295421,0.7527693833943833,0.7488193299036537,alpha-mannan=1.00,fructan=0.35,20.26528787612915
paper_just_attention_word2vec_sg,w2vSg__JustAttn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),non_recurrent_attention (single attention pass),Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,45,0,0.7718446601941747,,0.814807225258045,0.7729656272090483,0.7800557716891982,alpha-mannan=1.00,chitin=0.57,26.42825412750244
paper_just_attention_word2vec_sg,w2vSg__JustAttn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),non_recurrent_attention (single attention pass),Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,45,1,0.7864077669902912,,0.7734883172383173,0.7812080280830279,0.7723075657563324,alginate=1.00,fructan=0.53,26.43919324874878
paper_just_attention_word2vec_sg,w2vSg__JustAttn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),non_recurrent_attention (single attention pass),Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,45,2,0.7378640776699029,,0.7810073140455973,0.7116423671357882,0.7155073718536492,alginate=1.00,arabinogalactan=0.44,23.12999677658081
paper_just_attention_word2vec_sg,w2vSg__JustAttn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),non_recurrent_attention (single attention pass),Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,45,3,0.8155339805825242,,0.7723540435804587,0.7755151098901099,0.768492031547425,alpha-mannan=1.00,fructan=0.00,25.44116711616516
paper_just_attention_word2vec_sg,w2vSg__JustAttn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),non_recurrent_attention (single attention pass),Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,45,4,0.7718446601941747,,0.8035836304218659,0.748537851037851,0.7603246338746005,alginate=1.00,fructan=0.44,22.181376934051514
paper_just_attention_word2vec_sg,w2vSg__JustAttn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),non_recurrent_attention (single attention pass),Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,46,0,0.7669902912621359,,0.7976157214787077,0.7371900102821156,0.7584990001724773,alginate=0.95,fructan=0.50,25.26369881629944
paper_just_attention_word2vec_sg,w2vSg__JustAttn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),non_recurrent_attention (single attention pass),Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,46,1,0.7572815533980582,,0.7741088772338772,0.7678064150761519,0.7586248779414396,alpha-mannan=1.00,beta-mannan=0.48,24.910960912704468
paper_just_attention_word2vec_sg,w2vSg__JustAttn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),non_recurrent_attention (single attention pass),Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,46,2,0.8058252427184466,,0.8361459618812561,0.7751280444701497,0.7867601306774087,alpha-mannan=0.89,arabinogalactan=0.53,28.998024940490723
paper_just_attention_word2vec_sg,w2vSg__JustAttn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),non_recurrent_attention (single attention pass),Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,46,3,0.7815533980582524,,0.7988818749688317,0.7716193528693528,0.7759257297370192,alginate=1.00,arabinogalactan=0.59,25.952219247817993
paper_just_attention_word2vec_sg,w2vSg__JustAttn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),non_recurrent_attention (single attention pass),Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,46,4,0.7766990291262136,,0.7588306941614662,0.7786256105006104,0.7455878922160543,alginate=1.00,galactan=0.42,23.157440900802612
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,42,0,0.7233009708737864,,0.6840908164727516,0.6518076842747896,0.6567414206511951,alginate=0.89,alpha-mannan=0.33,11.765980005264282
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,42,1,0.7475728155339806,,0.6369889480008527,0.6409103287063814,0.6323063955307112,xylan=0.91,alpha-mannan=0.00,9.871033906936646
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,42,2,0.7961165048543689,,0.7751119382015609,0.7308965924426452,0.7463578888753196,alginate=1.00,arabinogalactan=0.36,13.970430850982666
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,42,3,0.8009708737864077,,0.8290738469289987,0.7423305860805861,0.7561671996394902,alpha-mannan=1.00,arabinogalactan=0.36,11.672577857971191
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,42,4,0.7572815533980582,,0.7706740359570547,0.6676289682539682,0.676505508449868,alginate=0.95,fructan=0.29,11.262394189834595
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,43,0,0.8446601941747572,,0.8410080970073034,0.8413392053852581,0.8374048451123963,alginate=1.00,fructan=0.73,15.0105459690094
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,43,1,0.7087378640776699,,0.6845417216179928,0.6124571846282373,0.6207382336185279,alginate=1.00,arabinogalactan=0.18,12.108837842941284
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,43,2,0.8009708737864077,,0.7757091905588146,0.7576044679005204,0.7614057690261581,chitin=0.92,arabinogalactan=0.59,13.804954051971436
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,43,3,0.7427184466019418,,0.6212502748422287,0.6051167582417581,0.596453135373087,alginate=0.95,alpha-mannan=0.00,11.751298189163208
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,43,4,0.8009708737864077,,0.7822191161664845,0.7612263431013431,0.7655984686553139,alginate=1.00,beta-mannan=0.50,14.965978145599365
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,44,0,0.7524271844660194,,0.6922246254793425,0.6479567508514877,0.6550155888940508,alginate=1.00,alpha-mannan=0.00,13.066154956817627
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,44,1,0.7961165048543689,,0.7934568155156391,0.7837272267206478,0.7767588001981186,alginate=1.00,galactan=0.52,11.791172981262207
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,44,2,0.7718446601941747,,0.7724358723870607,0.7261649315596684,0.7394662056368045,alginate=1.00,arabinogalactan=0.33,13.734313011169434
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,44,3,0.8009708737864077,,0.7692285572720355,0.7457303113553113,0.7464962989994927,alginate=0.95,alpha-mannan=0.33,17.876397848129272
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,44,4,0.7669902912621359,,0.737370247276807,0.7271283577533577,0.723178404769563,alginate=1.00,fructan=0.43,16.94484806060791
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,45,0,0.7961165048543689,,0.8431526785772365,0.7613727025898078,0.7805668672818165,alpha-mannan=1.00,arabinogalactan=0.62,15.282157897949219
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,45,1,0.7864077669902912,,0.8159082767617218,0.7315979853479853,0.7578696103897326,alginate=1.00,arabinogalactan=0.46,14.422843217849731
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,45,2,0.7621359223300971,,0.7816632928475035,0.7552591012788382,0.7459407520189468,alpha-mannan=1.00,arabinogalactan=0.55,14.49004602432251
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,45,3,0.7912621359223301,,0.7597322307831162,0.7281987688237689,0.7292208644300738,alpha-mannan=1.00,arabinogalactan=0.20,13.052144289016724
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,45,4,0.7669902912621359,,0.7369160951596297,0.7063484432234431,0.7126525927453485,chitin=0.96,galactan=0.24,13.642121076583862
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,46,0,0.7961165048543689,,0.8318418265875375,0.7467496867167921,0.778037173390696,alginate=1.00,fructan=0.44,17.24615502357483
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,46,1,0.7815533980582524,,0.7607918007918008,0.7367505301715828,0.7417171322488886,alginate=1.00,arabinogalactan=0.20,14.292134046554565
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,46,2,0.7718446601941747,,0.7497326047746217,0.7476619031553242,0.739267759149532,alginate=0.95,arabinogalactan=0.31,13.977350950241089
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,46,3,0.8058252427184466,,0.7981700746793626,0.7620612026862027,0.7584178265529866,alginate=0.95,alpha-mannan=0.40,19.7100248336792
paper_vanilla_lstm_word2vec_sg,w2vSg__LSTM,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, dropout=0.6) + Dense head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,46,4,0.7815533980582524,,0.7427049617254945,0.7628228021978022,0.7416250698669372,alginate=1.00,beta-mannan=0.36,17.771045923233032
paper_lstm_with_attention_word2vec_sg,w2vSg__LSTMattn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, return_seq) + attention head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,42,0,0.7135922330097088,,0.6721273921155597,0.6637279898464109,0.6564069187117313,alpha-glucan=0.83,arabinogalactan=0.36,9.838544845581055
paper_lstm_with_attention_word2vec_sg,w2vSg__LSTMattn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, return_seq) + attention head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,42,1,0.7766990291262136,,0.7610868734845716,0.7431498216695585,0.7464629096038942,alpha-glucan=0.88,fructan=0.50,10.133831024169922
paper_lstm_with_attention_word2vec_sg,w2vSg__LSTMattn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, return_seq) + attention head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,42,2,0.7766990291262136,,0.7569986957609324,0.7538539859263543,0.7508180832690564,alginate=1.00,arabinogalactan=0.46,9.981351137161255
paper_lstm_with_attention_word2vec_sg,w2vSg__LSTMattn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, return_seq) + attention head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,42,3,0.7572815533980582,,0.6700345536736037,0.6757440476190476,0.6461956335768684,alginate=1.00,fructan=0.00,8.843453168869019
paper_lstm_with_attention_word2vec_sg,w2vSg__LSTMattn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, return_seq) + attention head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,42,4,0.7572815533980582,,0.7308103091704942,0.7143154761904761,0.7096851102114261,alginate=1.00,galactan=0.40,10.140605211257935
paper_lstm_with_attention_word2vec_sg,w2vSg__LSTMattn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, return_seq) + attention head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,43,0,0.8106796116504854,,0.7778655045484911,0.8086542477989846,0.7870864937531605,alginate=1.00,arabinogalactan=0.62,11.804410934448242
paper_lstm_with_attention_word2vec_sg,w2vSg__LSTMattn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, return_seq) + attention head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,43,1,0.7572815533980582,,0.7915976535541752,0.7042772395732921,0.7153756651943916,alginate=1.00,fructan=0.29,11.485121011734009
paper_lstm_with_attention_word2vec_sg,w2vSg__LSTMattn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, return_seq) + attention head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,43,2,0.7912621359223301,,0.7694339386676848,0.7544596266306792,0.7561526964018718,alginate=0.95,fructan=0.50,12.987981081008911
paper_lstm_with_attention_word2vec_sg,w2vSg__LSTMattn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, return_seq) + attention head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,43,3,0.7766990291262136,,0.7671745169253977,0.73373778998779,0.7373783533263132,alginate=1.00,arabinogalactan=0.29,10.40727972984314
paper_lstm_with_attention_word2vec_sg,w2vSg__LSTMattn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, return_seq) + attention head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,43,4,0.7864077669902912,,0.765158443077241,0.7421265771265771,0.7482892632502186,alginate=0.94,arabinogalactan=0.31,11.28907299041748
paper_lstm_with_attention_word2vec_sg,w2vSg__LSTMattn,paper_DL,dl,word2vec_sg frozen Embedding (paper TextVectorization),"LSTM(100, return_seq) + attention head",Paper arch+optimizer+EarlyStopping verbatim; batch=1024/4096 for non-trans/trans.,44,0,0.7572815533980582,,0.7241494942655157,0.73283665895508,0.7126138175959437,alginate=0.95,galactan=0.43,11.012268781661987
